TÍTULO DA TABELA,TÍTULO DA NOTA,LINK,DATA DE PUBLICAÇÃO,HORÁRIO DE PUBLICAÇÃO,DATA DE ATUALIZAÇÃO,HORÁRIO DE ATUALIZAÇÃO,ANO,MÊS,NÚMERO DA NOTA,CATEGORIA
Notas à Imprensa - Itamaraty,"Reunião do Ministro das Relações Exteriores com os Chanceleres da Comunidade do Caribe – Georgetown, 21 de maio de 2014",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-do-ministro-das-relacoes-exteriores-com-os-chanceleres-da-comunidade-do-caribe-georgetown-21-de-maio-de-2014,21/05/2014,15h34,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Comunicado sobre o diálogo na Venezuela,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-sobre-o-dialogo-na-venezuela,20/05/2014,15h28,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,II Reunião Plenária do Grupo de Alto Nível Brasil–Uruguai – Comunicado Conjunto,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ii-reuniao-plenaria-do-grupo-de-alto-nivel-brasil-uruguai-comunicado-conjunto,16/05/2014,15h17,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 17 e 25 de maio de 2014,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-17-e-25-de-maio-de-2014,16/05/2014,15h11,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Visita do Ministro das Relações Exteriores a Caracas – 18 e 19 de maio de 2014,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-a-caracas-18-e-19-de-maio-de-2014,16/05/2014,12h09,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Acidente em mina de carvão na Turquia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/acidente-em-mina-de-carvao-na-turquia,16/05/2014,08h05,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro das Relações Exteriores ao Uruguai para a II Reunião Plenária do Grupo de Alto Nível Brasil–Uruguai (GAN) – Montevidéu, 16 de maio de 2014",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-ao-uruguai-para-a-ii-reuniao-plenaria-do-grupo-de-alto-nivel-brasil-uruguai-gan-montevideu-16-de-maio-de-2014,15/05/2014,15h03,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Ato de vandalismo contra a Embaixada do Brasil em Berlim,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ato-de-vandalismo-contra-a-embaixada-do-brasil-em-berlim,12/05/2014,14h58,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 10 de maio e 18 de maio de 2014,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-10-de-maio-e-18-de-maio-de-2014,09/05/2014,06h58,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Situação de segurança na Nigéria,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-de-seguranca-na-nigeria,06/05/2014,12h52,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Deslizamentos de terra no Afeganistão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/deslizamentos-de-terra-no-afeganistao,06/05/2014,12h42,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Atentados no Quênia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentados-no-quenia,06/05/2014,12h35,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro das Relações Exteriores ao Chile – Santiago, 6 de maio de 2014",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-ao-chile-santiago-6-de-maio-de-2014,05/05/2014,11h51,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 3 de maio e 11 de maio de 2014,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-3-de-maio-e-11-de-maio-de-2014,02/05/2014,21h27,31/10/2022,17h44,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Cerimônia de entrega de condecorações da Ordem do Rio Branco 2014 ""Liberdade de expressão, verdade e memória""",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cerimonia-de-entrega-de-condecoracoes-da-ordem-do-rio-branco-liberdade-de-expressao-verdade-e-memoria,30/04/2014,21h25,31/10/2022,17h44,2014,Abril,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador do Brasil no Cazaquistão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-brasil-no-cazaquistao,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"VI Reunião da Comissão Brasileiro-Russa de Alto Nível de Cooperação - Declaração Conjunta - Brasília, 20 de fevereiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vi-reuniao-da-comissao-brasileiro-russa-de-alto-nivel-de-cooperacao-declaracao-conjunta-brasilia-20-de-fevereiro-de-2013,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados por ocasião da visita ao Brasil do Presidente do Governo da Federação da Rússia, Dmitri Medvedev – Brasília, 19 a 21 de fevereiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-ao-brasil-do-presidente-do-governo-da-federacao-da-russia-dmitri-medvedev-brasilia-19-a-21-de-fevereiro-de-2013,22/05/2014,00h00,20/02/2013,15h05,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente do Governo da Federação da Rússia, Dmitri Medvedev – Brasília, 19 a 21 de fevereiro de 2013 - Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-do-governo-da-federacao-da-russia-dmitri-medvedev-brasilia-19-a-21-de-fevereiro-de-2013-programa-de-imprensa,22/05/2014,00h00,19/02/2013,19h57,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleições no Equador,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicoes-no-equador,22/05/2014,00h00,20/02/2013,11h29,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta da República à Nigéria –  Abuja, 23 de fevereiro de 2013 - Lista de hotéis",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-a-nigeria-abuja-23-de-fevereiro-de-2013-lista-de-hoteis,22/05/2014,00h00,18/02/2013,19h38,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta da República à Nigéria - Abuja, 23 de fevereiro de 2013 – Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-a-nigeria-abuja-23-de-fevereiro-de-2013-celulares-da-aig,22/05/2014,00h00,18/02/2013,19h34,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,III Cúpula de Chefes de Estado e de Governo América do Sul-África (ASA),https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iii-cupula-de-chefes-de-estado-e-de-governo-america-do-sul-africa-asa,22/05/2014,00h00,25/02/2013,09h21,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente do Governo da Federação da Rússia, Dmitri Medvedev – Brasília, 20 de fevereiro de 2013 - Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-do-governo-da-federacao-da-russia-dmitri-medvedev-brasilia-20-de-fevereiro-de-2013-credenciamento-de-imprensa,22/05/2014,00h00,15/02/2013,18h03,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"III Cúpula América do Sul-África (ASA) - Malabo, 20 a 23 de fevereiro de 2013 – Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iii-cupula-america-do-sul-africa-asa-malabo-20-a-23-de-fevereiro-de-2013-celulares-da-aig,22/05/2014,00h00,15/02/2013,10h31,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador do Brasil em Israel,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-brasil-em-israel,22/05/2014,00h00,14/02/2013,11h33,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Intervenção do Ministro das Relações Exteriores no Debate do Conselho de Segurança das Nações Unidas sobre Proteção de Civis em Conflitos Armados,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/intervencao-do-ministro-das-relacoes-exteriores-no-debate-do-conselho-de-seguranca-das-nacoes-unidas-sobre-protecao-de-civis-em-conflitos-armados,22/05/2014,00h00,12/02/2013,18h20,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Participação do Ministro das Relações Exteriores no Debate do Conselho de Segurança das Nações Unidas sobre Proteção de Civis em Conflitos Armados,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-das-relacoes-exteriores-no-debate-do-conselho-de-seguranca-das-nacoes-unidas-sobre-protecao-de-civis-em-conflitos-armados,22/05/2014,00h00,19/02/2013,09h30,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"III Cúpula de Chefes de Estado e de Governo América do Sul-África (ASA) - Malabo, Guiné Equatorial, 20 a 23 de fevereiro de 2013 - Lista de hotéis",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iii-cupula-de-chefes-de-estado-e-de-governo-america-do-sul-africa-asa-malabo-guine-equatorial-20-a-23-de-fevereiro-de-2013-lista-de-hoteis,22/05/2014,00h00,05/02/2013,17h54,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos do mês de fevereiro de 2013,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-do-mes-de-fevereiro-de-2013,22/05/2014,00h00,14/02/2013,11h41,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Reino Unido sedia reunião de Diálogo Estratégico com o Brasil,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reino-unido-sedia-reuniao-de-dialogo-estrategico-com-o-brasil,22/05/2014,00h00,07/02/2013,08h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro das Relações Exteriores ao Reino Unido - Londres, 4 e 5 de fevereiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-ao-reino-unido-londres-4-e-5-de-fevereiro-de-2013,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Participação do Ministro Antonio de Aguiar Patriota na  49ª Conferência de Segurança de Munique,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-antonio-de-aguiar-patriota-na-49-conferencia-de-seguranca-de-munique,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"III Cúpula de Chefes de Estado e de Governo  América do Sul-África (ASA) -  Malabo, Guiné Equatorial, 20 a 23 de fevereiro de 2013 -  Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iii-cupula-de-chefes-de-estado-e-de-governo-america-do-sul-africa-asa-malabo-guine-equatorial-20-a-23-de-fevereiro-de-2013-credenciamento-de-imprensa,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador do Brasil em São Cristóvão e Névis,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-brasil-em-sao-cristovao-e-nevis,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"VI Cúpula Brasil – União Europeia - Brasília, 24 de janeiro de 2013 - Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vi-cupula-brasil-uniao-europeia-brasilia-24-de-janeiro-de-2013-programa-de-imprensa,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador do Brasil na Tunísia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-brasil-na-tunisia,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"VI Cúpula Brasil–União Europeia - Brasília, 24 de janeiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vi-cupula-brasil-uniao-europeia-brasilia-24-de-janeiro-de-2013,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"I Cúpula CELAC e I Cúpula CELAC–União Europeia - Santiago, 26 a 28 de janeiro de 2013 – Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-cupula-celac-e-i-cupula-celac-uniao-europeia-santiago-26-a-28-de-janeiro-de-2013-celulares-da-aig,22/05/2014,00h00,31/10/2022,17h38,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador do Brasil na Hungria,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-brasil-na-hungria,22/05/2014,00h00,31/10/2022,17h38,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador do Brasil no Azerbaijão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-brasil-no-azerbaijao,22/05/2014,00h00,31/10/2022,17h38,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"VI Cúpula Brasil – União Europeia – Brasília, 24 de janeiro de 2013 – Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vi-cupula-brasil-uniao-europeia-brasilia-24-de-janeiro-de-2013-credenciamento-de-imprensa,22/05/2014,00h00,31/10/2022,17h38,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Situação na Síria,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-na-siria-2,22/05/2014,00h00,31/10/2022,17h38,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,VII Encontro Ministerial da Zona de Paz e Cooperação do Atlântico Sul - Plano de Ação de Montevidéu,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vii-encontro-ministerial-da-zona-de-paz-e-cooperacao-do-atlantico-sul-plano-de-acao-de-montevideu,22/05/2014,00h00,31/10/2022,17h38,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,VII Encontro Ministerial da Zona de Paz e Cooperação do Atlântico Sul - ZOPACAS - Declaração de Montevidéu,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vii-encontro-ministerial-da-zona-de-paz-e-cooperacao-do-atlantico-sul-zopacas-declaracao-de-montevideu,22/05/2014,00h00,31/10/2022,17h38,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Terremoto na China,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/terremoto-na-china,22/05/2014,00h00,20/04/2013,10h25,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Atentado contra Operação Híbrida da União Africana e das Nações Unidas em Darfur,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentado-contra-operacao-hibrida-da-uniao-africana-e-das-nacoes-unidas-em-darfur,22/05/2014,00h00,20/04/2013,10h23,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"XLIII Assembleia Geral da OEA, Antigua, Guatemala, 4 a 6 de junho de 2013 - Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xliii-assembleia-geral-da-oea-antigua-guatemala-4-a-6-de-junho-de-2013-credenciamento-de-imprensa,22/05/2014,00h00,19/04/2013,11h13,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Terremoto no Irã,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/terremoto-no-ira,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Cúpula do G-20 – São Petersburgo, 5 e 6 de setembro de 2013 - Lista de hotéis",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cupula-do-g-20-sao-petersburgo-5-e-6-de-setembro-de-2013-lista-de-hoteis,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Tempestades na Argentina,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/tempestades-na-argentina,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador do Brasil nas Bahamas,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-brasil-nas-bahamas,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"XXI Sessão Ordinária da Assembleia da União Africana, Adis Abeba, Etiópia, 26 e 27 de maio de 2013 – Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xxi-sessao-ordinaria-da-assembleia-da-uniao-africana-adis-abeba-etiopia-26-e-27-de-maio-de-2013-credenciamento-de-imprensa,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta Dilma Rousseff na V Cúpula do BRICS e no Fórum de Diálogo BRICS-África - Durban, África do Sul, 27 de março de 2013 - Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-dilma-rousseff-na-v-cupula-do-brics-e-no-forum-de-dialogo-brics-africa-durban-africa-do-sul-27-de-marco-de-2013-programa-de-imprensa,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"V Cúpula do BRICS - Durban, 27 de março de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-cupula-do-brics-durban-27-de-marco-de-2013,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta Dilma Rousseff à África do Sul - V Cúpula do BRICS – Durban, 26 e 27 de março de 2013 - Lista de hotéis",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-dilma-rousseff-a-africa-do-sul-v-cupula-do-brics-durban-26-e-27-de-marco-de-2013-lista-de-hoteis,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"V Cúpula do BRICS - Durban, África do Sul, 27 de março de 2013 - Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-cupula-do-brics-durban-africa-do-sul-27-de-marco-de-2013-celulares-da-aig,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta da República ao Estado da Cidade do Vaticano e à Itália - Roma e Cidade do Vaticano, 18 e 19 de março de 2013 - Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-ao-estado-da-cidade-do-vaticano-e-a-italia-roma-e-cidade-do-vaticano-18-e-19-de-marco-de-2013-programa-de-imprensa,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Missa Inaugural do Pontificado do Papa Francisco - Cidade do Vaticano, 19 de março de 2013 - Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/missa-inaugural-do-pontificado-do-papa-francisco-cidade-do-vaticano-19-de-marco-de-2013-credenciamento-de-imprensa,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Missa Inaugural do Pontificado do Papa Francisco - Estado da Cidade do Vaticano, 19 de março de 2013 - Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/missa-inaugural-do-pontificado-do-papa-francisco-estado-da-cidade-do-vaticano-19-de-marco-de-2013-credenciamento-de-imprensa,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleições gerais no Quênia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicoes-gerais-no-quenia,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Declaração conjunta por ocasião da visita ao Brasil do Primeiro-Ministro da Nova Zelândia, John Key - Brasília, 11 de março de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-ao-brasil-do-primeiro-ministro-da-nova-zelandia-john-key-brasilia-11-de-marco-de-2013,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados por ocasião da visita do Primeiro-Ministro da Nova Zelândia, John Key, ao Brasil – Brasília, 12 de março de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-primeiro-ministro-da-nova-zelandia-john-key-ao-brasil-brasilia-12-de-marco-de-2013,22/05/2014,00h00,31/10/2022,17h40,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta Dilma Rousseff nas exéquias do Presidente Hugo Chávez Frías - Caracas, 7 e 8 de março de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-dilma-rousseff-nas-exequias-do-presidente-hugo-chavez-frias-caracas-7-e-8-de-marco-de-2013,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta da República nas exéquias do Presidente Hugo Chávez - Caracas, 7 e 8 de março de 2013 - Celulares da AIG -",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-da-republica-nas-exequias-do-presidente-hugo-chavez-caracas-7-e-8-de-marco-de-2013-celulares-da-aig,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta da República nas exéquias do Presidente Hugo Chávez - Caracas, 7 e 8 de março de 2013 - Cobertura de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-da-republica-nas-exequias-do-presidente-hugo-chavez-caracas-7-e-8-de-marco-de-2013-cobertura-de-imprensa,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Falecimento do Presidente da Venezuela, Hugo Chávez - 5 de março de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/falecimento-do-presidente-da-venezuela-hugo-chavez-5-de-marco-de-2013,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Visita da Presidenta da República à Argentina (El Calafate) - Celulares da AIG,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-a-argentina-el-calafate-celulares-da-aig,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Primeiro-Ministro da Nova Zelândia – Brasília, 12 de março de 2013 - Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-primeiro-ministro-da-nova-zelandia-brasilia-12-de-marco-de-2013-credenciamento-de-imprensa,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Visita da Presidenta da República à Argentina (El Calafate) - Credenciamento de Imprensa e Lista de Hotéis,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-a-argentina-el-calafate-credenciamento-de-imprensa-e-lista-de-hoteis,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação do Ministro das Relações Exteriores, Antonio de Aguiar Patriota, no V Fórum Global da Aliança das Civilizações das Nações Unidas - Viena, 27 de fevereiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-das-relacoes-exteriores-antonio-de-aguiar-patriota-no-v-forum-global-da-alianca-das-civilizacoes-das-nacoes-unidas-viena-27-de-fevereiro-de-2013,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Participação no Segmento de Alto Nível da 22ª Sessão Ordinária do Conselho de Direitos Humanos da ONU,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-no-segmento-de-alto-nivel-da-22-sessao-ordinaria-do-conselho-de-direitos-humanos-da-onu,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Comunicado conjunto emitido por ocasião da visita da Presidenta Dilma Rousseff a Abuja nos dias 22 e 23 de fevereiro de 2013,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-emitido-por-ocasiao-da-visita-da-presidenta-dilma-rousseff-a-abuja-nos-dias-22-e-23-de-fevereiro-de-2013,22/05/2014,00h00,31/10/2022,17h39,2014,Maio,N/A,Sem categoria
